49.1288341,-122.7967238,2.61
49.1288341,-122.7967275,2.66
49.1288343,-122.7967303,2.71
49.1288341,-122.7967316,2.71
49.1288332,-122.7967346,2.74
49.1288329,-122.7967355,2.75
49.1288323,-122.7967369,2.73
49.128832,-122.7967373,2.73
49.1288321,-122.7967381,2.72
49.1288319,-122.7967383,2.71
49.1288314,-122.7967385,2.69
49.128831,-122.7967387,2.67
49.1288309,-122.7967389,2.68
49.1288307,-122.7967394,2.71
49.1288299,-122.7967396,2.74
49.1288288,-122.7967396,2.77
49.1288279,-122.7967397,2.79
49.1288272,-122.7967398,2.8
49.1288263,-122.7967397,2.81
49.1288258,-122.7967395,2.81
49.1288254,-122.7967388,2.76
49.1288249,-122.7967385,2.73
49.1288242,-122.7967382,2.71
49.1288235,-122.7967382,2.71
49.128823,-122.7967378,2.69
49.1288227,-122.7967375,2.68
49.1288225,-122.7967371,2.67
49.1288225,-122.7967367,2.67
49.1288222,-122.7967366,2.66
49.1288223,-122.7967365,2.65
49.1288223,-122.796736,2.65
49.1288222,-122.7967355,2.64
49.128822,-122.7967352,2.64
49.1288215,-122.7967351,2.64
49.128821,-122.796735,2.63
49.1288204,-122.796735,2.65
49.1288196,-122.7967347,2.67
49.1288186,-122.7967342,2.69
49.1288182,-122.7967337,2.71
49.1288177,-122.7967333,2.72
49.1288172,-122.796733,2.74
49.1288167,-122.7967331,2.75
49.1288165,-122.7967328,2.72
49.1288162,-122.7967328,2.69
49.1288157,-122.7967326,2.67
49.1288153,-122.7967324,2.68
49.1288149,-122.7967322,2.68
49.1288145,-122.7967319,2.68
49.1288143,-122.7967318,2.7
49.1288141,-122.7967315,2.68
49.1288141,-122.7967313,2.67
49.128814,-122.7967312,2.68
49.1288138,-122.7967314,2.71
49.128814,-122.7967317,2.71
49.1288142,-122.7967315,2.72
49.128814,-122.7967315,2.72
49.1288139,-122.7967317,2.73
49.1288139,-122.7967317,2.75
49.1288139,-122.7967318,2.77
49.1288141,-122.7967318,2.77
49.1288143,-122.7967319,2.76
49.1288148,-122.796732,2.75
49.1288152,-122.7967324,2.73
49.128816,-122.7967329,2.7
49.1288167,-122.7967327,2.7
49.1288167,-122.7967325,2.7
49.128817,-122.7967324,2.67
49.1288174,-122.7967325,2.66
49.1288178,-122.7967322,2.67
49.1288181,-122.7967318,2.64
49.128818,-122.7967313,2.6
49.1288184,-122.7967313,2.59
49.1288192,-122.7967317,2.58
49.1288196,-122.7967319,2.57
49.1288197,-122.796732,2.55
49.1288198,-122.7967323,2.53
49.1288202,-122.7967327,2.52
49.1288203,-122.796733,2.53
49.1288206,-122.796733,2.54
49.1288205,-122.7967333,2.54
49.1288201,-122.7967333,2.54
49.1288205,-122.7967336,2.5
49.1288208,-122.796734,2.49
49.1288209,-122.7967342,2.5
49.1288209,-122.7967342,2.51
49.1288207,-122.7967342,2.49
49.1288205,-122.7967342,2.47
49.1288207,-122.7967342,2.45
49.128821,-122.7967342,2.45
49.1288214,-122.7967343,2.45
49.1288215,-122.7967345,2.46
49.1288215,-122.7967346,2.49
49.1288216,-122.7967346,2.51
49.1288218,-122.7967345,2.51
49.1288228,-122.7967345,2.48
49.1288228,-122.7967343,2.47
49.1288229,-122.7967342,2.46
49.1288224,-122.7967342,2.43
49.128822,-122.7967344,2.42
49.1288214,-122.7967341,2.39
49.1288215,-122.7967339,2.36
49.1288217,-122.7967338,2.36
49.1288219,-122.7967337,2.35
49.1288221,-122.7967338,2.35
49.1288223,-122.7967336,2.41
49.1288236,-122.7967339,2.46
49.1288252,-122.7967343,2.47
49.1288268,-122.7967347,2.5
49.1288274,-122.7967351,2.53
49.1288275,-122.7967354,2.57
49.1288272,-122.7967355,2.6
49.1288255,-122.7967354,2.66
49.1288253,-122.7967357,2.69
49.1288248,-122.7967357,2.71
49.1288244,-122.7967357,2.72
49.1288242,-122.7967354,2.71
49.128824,-122.7967353,2.71
49.1288238,-122.7967353,2.72
49.1288237,-122.796735,2.74
49.1288234,-122.796735,2.74
49.1288231,-122.7967354,2.73
49.1288226,-122.7967368,2.68
49.1288226,-122.7967369,2.69
49.1288226,-122.7967372,2.7
49.1288226,-122.7967375,2.69
49.1288226,-122.7967378,2.65
49.1288224,-122.7967382,2.6
49.1288223,-122.7967385,2.57
49.1288221,-122.7967389,2.54
49.1288216,-122.7967393,2.53
49.1288212,-122.7967397,2.56
49.1288205,-122.7967404,2.58
49.1288202,-122.7967409,2.61
49.1288175,-122.7967418,2.56
49.1288141,-122.7967407,2.59
49.1288113,-122.7967399,2.56
49.1288097,-122.7967397,2.51
49.1288088,-122.7967398,2.47
49.1288084,-122.7967403,2.45
49.1288087,-122.7967407,2.46
49.128809,-122.7967412,2.48
49.1288092,-122.7967414,2.51
49.1288093,-122.7967418,2.54
49.1288096,-122.796742,2.56
49.12881,-122.7967422,2.57
49.1288104,-122.7967424,2.58
49.1288107,-122.7967425,2.57
49.1288108,-122.7967425,2.56
49.1288109,-122.7967424,2.53
49.1288111,-122.7967421,2.5
49.1288116,-122.7967418,2.49
49.1288119,-122.7967416,2.49
49.1288123,-122.7967414,2.52
49.1288126,-122.7967414,2.54
49.1288132,-122.7967415,2.55
49.1288147,-122.7967417,2.54
49.1288163,-122.796742,2.53
49.1288171,-122.796742,2.55
49.1288174,-122.7967421,2.57
49.1288174,-122.7967424,2.6
49.1288174,-122.7967427,2.64
49.1288173,-122.7967429,2.67
49.1288171,-122.7967428,2.69
49.128817,-122.7967428,2.71
49.1288166,-122.7967427,2.74
49.1288164,-122.7967425,2.77
49.128816,-122.7967416,2.79
49.1288156,-122.796741,2.79
49.128816,-122.7967413,2.77
49.1288162,-122.7967415,2.75
49.1288159,-122.796742,2.76
49.1289398,-122.7965896,35.95
49.1289352,-122.796588,35.87
49.1289344,-122.7965856,35.73
49.1289344,-122.7965847,35.67
49.1289343,-122.7965833,35.68
49.1289366,-122.7965807,35.7
49.1289372,-122.7965814,35.76
49.1289375,-122.796583,35.78
49.1289385,-122.7965831,35.77
49.1289398,-122.7965833,35.78
49.12894,-122.7965838,35.78
49.1289392,-122.7965851,35.79
49.1289392,-122.796587,35.8
49.1289384,-122.7965879,35.87
49.1289367,-122.7965897,35.95
49.1289355,-122.7965875,35.93
49.1289344,-122.7965865,35.96
49.1289361,-122.796583,35.69
49.1289333,-122.7965857,35.73
49.1289351,-122.796583,35.5
49.1289366,-122.7965838,35.29
49.1289931,-122.796733,34.88
49.1290113,-122.796786,34.89
49.1290272,-122.7968447,34.88
49.1290406,-122.7969056,34.98
49.1290618,-122.7969694,35.04
49.1290815,-122.7970225,35.1
49.1290942,-122.7970549,35.59
49.1290958,-122.7970724,35.95
49.1290873,-122.7970861,35.83
49.1290841,-122.7970914,35.68
49.1290846,-122.7970896,35.43
49.1290843,-122.7970974,35.28
49.1290863,-122.7971052,35.06
49.1290893,-122.7971054,34.7
49.1290917,-122.797105,34.38
49.1290956,-122.7971072,34.08
49.1290999,-122.7971094,33.81
49.1291042,-122.7971106,33.5
49.1291081,-122.7971111,33.09
49.1291116,-122.7971126,32.61
49.1291149,-122.7971145,32.11
49.1291176,-122.7971161,31.64
49.12912,-122.7971181,31.13
49.1291216,-122.7971212,30.69
49.129123,-122.7971239,30.23
49.1291241,-122.7971263,29.74
49.1291245,-122.7971288,29.28
49.1291255,-122.7971319,28.74
49.1291266,-122.7971347,28.19
49.1291277,-122.7971359,27.66
49.1291292,-122.7971333,27.55
49.1291312,-122.7971294,27.66
49.1291343,-122.7971284,27.71
49.1291361,-122.797127,27.68
49.1291354,-122.7971213,27.63
49.1291327,-122.7971218,27.63
49.1291299,-122.7971291,27.6
49.1291274,-122.7971358,27.6
49.1291234,-122.7971401,27.67
49.1291222,-122.7971445,27.73
49.1291241,-122.7971483,27.73
49.1291283,-122.7971494,27.69
49.1291309,-122.7971501,27.74
49.1291339,-122.7971513,27.75
49.1291355,-122.7971525,27.75
49.1291359,-122.7971537,27.77
49.129136,-122.7971548,27.77
49.1291337,-122.7971551,27.77
49.1291308,-122.797154,27.75
49.1291305,-122.7971524,27.71
49.1291323,-122.7971526,27.66
49.1291333,-122.7971553,27.61
49.1291327,-122.7971623,27.56
49.1291304,-122.7971698,27.51
49.1291251,-122.7971796,27.49
49.1291061,-122.7972096,27.57
49.1290952,-122.7972276,27.53
49.1290835,-122.7972482,27.5
49.1290688,-122.7972751,27.47
49.1290497,-122.7973057,27.51
49.1290272,-122.7973402,27.55
49.1289986,-122.7973861,27.61
49.1289616,-122.7974463,27.59
49.1289231,-122.7975014,27.51
49.128887,-122.7975567,27.36
49.1288678,-122.7976021,27.34
49.1288624,-122.7976143,27.25
49.1288618,-122.797617,27.07
49.1288586,-122.7976362,27.06
49.1288541,-122.7976529,27.06
49.1288505,-122.7976612,27.1
49.1288461,-122.7976647,27.05
49.1288416,-122.7976646,27.07
49.1288403,-122.7976643,27.05
49.1288412,-122.7976641,27.0
49.1288435,-122.7976612,26.95
49.1288476,-122.7976601,26.9
49.1288534,-122.7976651,26.84
49.1288606,-122.7976768,26.83
49.128869,-122.7976932,26.84
49.1288802,-122.7977135,26.79
49.1288916,-122.797735,26.66
49.1289041,-122.7977616,26.59
49.1289161,-122.7977938,26.51
49.1289302,-122.797832,26.45
49.1289476,-122.7978761,26.46
49.1289673,-122.797921,26.46
49.1290163,-122.7980211,26.65
49.1290411,-122.7980656,26.88
49.1290661,-122.7981093,27.07
49.1290902,-122.7981525,27.18
49.1291072,-122.7981825,27.29
49.1291178,-122.7981991,27.63
49.1291216,-122.7982103,27.64
49.1291217,-122.7982215,27.39
49.1291374,-122.7982868,27.22
49.1291418,-122.7982945,27.21
49.1291451,-122.7982996,27.22
49.1291475,-122.7983039,27.24
49.1291472,-122.7983058,27.25
49.129146,-122.7983044,27.26
49.1291464,-122.7983033,27.26
49.1291478,-122.7982991,27.22
49.1291525,-122.7982866,27.27
49.1291565,-122.7982591,27.31
49.1291576,-122.7982156,27.3
49.1291572,-122.798169,27.29
49.1291597,-122.7981202,27.32
49.1291645,-122.7980615,27.4
49.1291729,-122.7979871,27.44
49.1291823,-122.7978919,27.38
49.1291874,-122.7977995,27.47
49.1291899,-122.7977247,27.44
49.1291878,-122.7976524,27.18
49.1291883,-122.797587,27.07
49.1291911,-122.7975267,26.97
49.1292062,-122.7974143,26.82
49.1292125,-122.797361,26.85
49.129218,-122.797307,26.9
49.1292216,-122.7972542,26.92
49.1292244,-122.7972009,26.94
49.1292255,-122.7971483,26.95
49.1292258,-122.7970949,26.96
49.1292276,-122.7970499,26.94
49.1292297,-122.7969998,26.98
49.1292297,-122.7969476,27.02
49.1292429,-122.796657,27.05
49.1292459,-122.7965996,27.02
49.1292502,-122.796544,26.98
49.1292522,-122.7965024,26.92
49.1292503,-122.7964808,26.9
49.1292554,-122.7964765,26.82
49.1292616,-122.7964749,26.74
49.1292637,-122.7964719,26.8
49.129263,-122.7964715,26.85
49.1292624,-122.7964701,26.89
49.1292614,-122.7964676,26.9
49.1292612,-122.7964661,26.91
49.1292606,-122.7964667,26.93
49.1292592,-122.7964685,26.93
49.1292578,-122.7964705,26.92
49.1292567,-122.7964732,26.95
49.1292562,-122.7964764,27.0
49.1292567,-122.7964801,27.05
49.1292571,-122.7964853,27.09
49.1292571,-122.796492,27.13
49.1292577,-122.7964998,27.18
49.1292581,-122.7965106,27.24
49.1292582,-122.7965214,27.3
49.1292576,-122.7965369,27.36
49.1292571,-122.7965551,27.41
49.1292565,-122.7965775,27.48
49.129255,-122.7965998,27.57
49.129253,-122.7966168,27.6
49.1292524,-122.7966275,27.56
49.1292532,-122.7966377,27.51
49.1292528,-122.7966489,27.56
49.1292526,-122.7966614,27.56
49.1292517,-122.7966634,27.56
49.1292511,-122.7966661,27.59
49.1292508,-122.7966663,27.61
49.129252,-122.7966643,27.63
49.1292532,-122.7966635,27.64
49.1292538,-122.7966618,27.66
49.1292522,-122.7966576,27.66
49.1292493,-122.7966487,27.64
49.1292452,-122.7966342,27.6
49.1292401,-122.7966143,27.58
49.129234,-122.7965906,27.58
49.1292284,-122.7965692,27.64
49.1292209,-122.7965432,27.65
49.1292085,-122.7965164,27.65
49.1291902,-122.7964817,27.72
49.1291658,-122.7964364,27.76
49.1291401,-122.7963784,27.76
49.1291146,-122.7963043,27.71
49.129066,-122.7961503,27.65
49.1290416,-122.7960788,27.64
49.1290204,-122.7960192,27.63
49.129001,-122.7959679,27.6
49.1289815,-122.7959159,27.6
49.1289634,-122.7958671,27.59
49.1289458,-122.7958173,27.6
49.1289285,-122.7957697,27.6
49.1289105,-122.795723,27.62
49.1288933,-122.7956752,27.63
49.1288786,-122.7956348,27.63
49.1288646,-122.7955992,27.64
49.1288511,-122.795563,27.66
49.1288378,-122.7955272,27.64
49.1288247,-122.7954914,27.62
49.1288106,-122.7954541,27.62
49.1287953,-122.7954147,27.63
49.1287805,-122.795375,27.64
49.1287675,-122.795338,27.63
49.1287509,-122.79529,27.63
49.1287404,-122.7952579,27.62
49.1287347,-122.7952385,27.55
49.1287303,-122.7952257,27.47
49.12873,-122.7952205,27.44
49.1287312,-122.7952183,27.49
49.1287326,-122.7952166,27.52
49.1287345,-122.7952178,27.52
49.1287358,-122.7952193,27.52
49.1287347,-122.7952103,27.49
49.1287333,-122.7951891,27.45
49.128733,-122.79516,27.46
49.1287338,-122.7951219,27.47
49.1287329,-122.7950777,27.51
49.128729,-122.7949821,27.6
49.1287264,-122.7949326,27.62
49.1287239,-122.7948805,27.62
49.1287211,-122.7948211,27.65
49.1287199,-122.794767,27.65
49.1287187,-122.7947142,27.64
49.1287156,-122.7946593,27.63
49.1287125,-122.7946152,27.65
49.1287092,-122.7945605,27.6
49.1287063,-122.7945074,27.48
49.1287045,-122.7944564,27.34
49.1287071,-122.7944031,27.29
49.1287099,-122.79435,27.29
49.1287112,-122.7943002,27.39
49.1287131,-122.7942499,27.5
49.1287122,-122.794197,27.6
49.128709,-122.7941475,27.66
49.1287046,-122.7940985,27.67
49.1287,-122.7940445,27.65
49.1286961,-122.7939888,27.63
49.1286924,-122.7939302,27.61
49.1286888,-122.7938698,27.58
49.1286855,-122.7938091,27.56
49.1286824,-122.793746,27.56
49.1286814,-122.7936799,27.55
49.1286796,-122.7936127,27.57
49.1286785,-122.7935537,27.54
49.1286775,-122.7934918,27.53
49.1286755,-122.7934271,27.52
49.1286741,-122.7933639,27.54
49.1286735,-122.7933015,27.61
49.1286759,-122.7932397,27.65
49.1287299,-122.7929408,27.45
49.1287435,-122.7928907,27.45
49.1287722,-122.7927852,27.55
49.128781,-122.7927349,27.54
49.1287841,-122.7926874,27.5
49.128785,-122.7926345,27.52
49.1287838,-122.7925831,27.57
49.1287777,-122.792533,27.58
49.1287663,-122.792476,27.56
49.1287535,-122.7924036,27.67
49.1287423,-122.7923366,27.69
49.1287357,-122.7922717,27.65
49.1287309,-122.7922085,27.6
49.1287272,-122.7921522,27.58
49.1287226,-122.7920962,27.57
49.1287177,-122.7920414,27.52
49.1287122,-122.7919855,27.54
49.1287073,-122.7919269,27.57
49.128701,-122.7918692,27.48
49.1286958,-122.7918162,27.48
49.1286906,-122.7917617,27.5
49.1286848,-122.7916971,27.54
49.1286752,-122.79163,27.65
49.1286657,-122.7915628,27.63
49.1286575,-122.7914954,27.49
49.1286522,-122.7914335,27.37
49.128649,-122.7913709,27.38
49.128646,-122.7913129,27.42
49.1286409,-122.7912564,27.46
49.1286337,-122.7911959,27.48
49.1286255,-122.7911355,27.54
49.128617,-122.7910775,27.56
49.1286115,-122.7910383,27.51
49.1286122,-122.7910155,27.42
49.1286137,-122.790991,27.41
49.1286132,-122.7909681,27.42
49.1286132,-122.7909484,27.47
49.1286129,-122.790936,27.5
49.1286103,-122.7909196,27.56
49.1286087,-122.7909144,27.62
49.1286072,-122.7909102,27.61
49.1286047,-122.7909075,27.63
49.1286036,-122.7909058,27.68
49.1286044,-122.790905,27.73
49.128605,-122.7909059,27.73
49.1286043,-122.790908,27.71
49.1286047,-122.7909085,27.72
49.1286063,-122.7909082,27.72
49.1286148,-122.7909,27.6
49.128632,-122.7908871,27.54
49.1286512,-122.7908837,27.56
49.128673,-122.7908915,27.58
49.1286978,-122.790901,27.6
49.1287326,-122.7909079,27.6
49.1287715,-122.7909111,27.75
49.1288145,-122.7909112,27.92
49.1288598,-122.790909,28.01
49.1289039,-122.7909033,28.08
49.1289439,-122.7908932,28.01
49.1289823,-122.7908872,27.9
49.1290215,-122.7908889,27.84
49.129053,-122.7908911,27.81
49.1290821,-122.7908917,27.79
49.1291106,-122.7908909,27.74
49.1291352,-122.7908893,27.71
49.1291615,-122.7908874,27.71
49.1291881,-122.7908864,27.69
49.1292158,-122.7908869,27.67
49.1292433,-122.7908866,27.63
49.1292716,-122.7908858,27.67
49.1293053,-122.7908851,27.7
